"Adygei" "Afar" "Aleut" "Altaian" "Ambo" "American Samoans" "Ami" "Armenian" "Atayal" "BantuTswana" "Basque" "Batek" "Bedouin" "Bemba" "Bengali" "Bergdama" "Bisa" "Brazilians" "Bulgarian" "Bunun" "Burmese" "Buryat" "Byelorussians" "Cambodian" "Carijona" "Cham" "Chamorro" "Cherokee" "Chipewyan" "Chokwe" "Chukchi" "Chuuk" "Chuvash" "Cocama" "Coreguaje" "Cree" "Czech" "Druze" "Dutch" "Eastern Ojibwa" "Egyptians" "Ellice" "Esan" "EskimoChaplino" "EskimoSireniki" "Estonian" "Even" "Evenk" "Finnish" "French" "Gambian" "Georgian" "Greek" "Guarani" "Guna" "Han" "Herero" "Hezhen" "Hmong (Black Hmong)" "Hmong (White Hmong)" "Htin (Mal)" "Hungarian" "Ifugao" "Igorot" "Ila" "Iranians" "Irish" "IuMien" "Japanese" "Ju_Hoan_North" "Kalmyk" "Karen (Pwo)" "Karen (Skaw Karen)" "Karitiana" "Kazakh" "Khasi" "Kinh" "Korean" "Koryak" "Kumyk" "Kurd" "Kyrgyz" "Lakalai" "Lawa (Western)" "Lisu" "Lithuanians" "Lozi" "Luhya" "Luvale" "Malay" "Mambwe" "Mandenka" "Mansi" "Maori " "Mapuche" "Masa" "Mende" "Minangkabau" "Mossi" "Mur-Uitoto" "Mussur/Lahu (Black Lahu)" "Nama" "Naron" "Nauruans" "Naxi" "Negidal" "Nganasan" "Nivkh" "Onotong Java" "Oromo" "Oroqen" "Paiwan" "Palau" "Palestinian" "Pathan" "Pira-Wanano" "Plateau Tonga" "Pohnpei" "Polish" "Portuguese" "Puinave" "Punjabi" "Puyuma" "Quechua" "Romanians" "Russian" "Saami" "San" "Sara" "Sardinian" "Sherpa" "Shona" "Sikuani" "Sindhi" "Siona" "Spanish" "Tajik" "Tamil" "Thai" "Tikuna" "Tlingit" "Tongans" "Tsimshian" "Tsonga" "Tu" "Tuareg" "Turkish" "Turkmen" "Tuscan" "Udihe" "Ukranians" "Uygur" "Uzbek" "Waiwai" "Wayuu" "Wichi" "Xhosa" "Xibo" "Yagua" "Yakut" "Yanomami" "Yao" "Yekuana" "Yoruba" "Yucu-Matapi" "Yukaghir"
"Adygei" 0 0.00123677080532122 0.00182041414426125 0.001476870871051 0.00361109649737697 0.00139395169696336 0.00160488425128244 0.00137200445300893 0.00200284002831651 0.00343110160768426 0.00122530899113425 0.00151150560421579 0.00141276926965823 0.00311124021493052 0.00141096778247618 NA 0.00221814866125444 0.001481158707127 0.00126386651898164 0.00147132255411461 0.0012821332755002 0.00143266917713723 0.00140963945719447 0.00165892419651117 0.00160026200184905 0.00160809723584309 0.00148202562980622 0.00158178581282247 0.00148937208368604 0.00314933780235998 0.00148552681930449 0.00203216650562109 0.00130331188765573 0.00153526288866648 0.00155005215146311 0.00157290416262573 0.00134730184402684 0.00125059913716945 0.00128179193034457 0.00132688812532167 0.00138947141897363 0.0013121104736179 0.00231823676143659 0.00141813337094085 NA 0.00141187366603045 0.00161782335078645 0.00156855079441816 0.00124577728899332 0.00128327503453478 0.00208087443055511 0.00149134851284055 0.0015818782508568 0.00202937736219359 0.00171848834730086 0.00155802573239704 NA 0.00152550932333431 0.00140516117332314 0.0014071881824951 0.00144502847014012 0.00127642682422208 0.00159359299785076 0.000905987896742781 0.00307933839473506 0.00138736748829615 0.00130852224746213 0.00153170201537396 0.00157175234818625 0.00394812861513426 0.00148124642442827 0.00161549542616819 0.00151288350591284 NA 0.00153710529143371 0.00154160992637829 0.00154655132114537 0.0015597668185139 0.00150605998432554 0.00138278913518628 0.0014709094050534 0.00149059167005633 0.00141504203637776 0.00157872018061008 0.00149207899860121 0.00155830291569617 0.002719780387398 0.00252673497802934 0.00282840483365139 0.00137441055163934 0.00173243057227828 0.00233974322024581 0.00145261093464104 0.00130674107602502 0.00147782431205062 0.00132690484884264 0.00226267117612778 0.00123293664004404 0.00189989466673407 0.00153690001587279 0.00158038565168576 0.00410628157911709 0.00406761044936547 0.00143876618703981 NA 0.00161204386915367 0.00159188717351945 0.00135192511178789 0.00160373960288218 0.00183353163084604 NA 0.00160403164006838 0.00194944414222778 0.00133584409226778 0.00133141739023131 0.0015818392559989 0.00275004002106063 0.00216502221750093 0.0013432422801557 0.00134032200829499 0.00154155645324862 0.0014798647096224 0.00162221351686029 0.00189752400945028 0.00137383810198981 0.00130355578146224 0.00131519462153726 0.00232320602991888 0.00345012564833005 0.0016528065261558 0.00155362640459904 0.00417145695122376 0.00167912586713165 0.00136382634325506 0.001565297861263 0.00126616665631392 0.00145662886924826 0.00127324615004673 0.00137517394380085 0.00164971525230513 0.00171608821600528 0.00135062043829524 0.00143873016131878 0.00195433593651022 0.00157249284911203 0.00105608444679136 0.00130858157040186 0.00133134819507488 0.00126554879750117 0.00145673263292332 0.00135545695092238 0.00147166691487108 0.00143964033420958 0.00258854593969896 0.00154495057564851 0.001548921569267 0.00407839888683933 0.00161612099053586 0.00160765723530592 0.00156975494537893 0.00297205981210905 0.00161742992880328 NA 0.00221901135468245 0.00164441509240101 0.00162524730514911
"Afar" 0.00123677080532122 0 0.00147899475242234 0.00117425341069811 0.00328647649054582 0.00105277897192996 0.00127569748737095 0.00108873424346394 0.00167917734235534 0.00309600530528497 0.000947481614077013 0.0011702540872142 0.00103950815464178 0.00278368445487854 0.00109731480711649 NA 0.00188674919219181 0.00115335732044515 0.000989147849876678 0.00113680741515878 0.000941040510784024 0.00112420013026384 0.00126518893509298 0.00131758692842665 0.0012623260142172 0.00126985653810688 0.00114157879824925 0.00129416157365233 0.00115709304591652 0.00281152706587651 0.00115100804612478 0.00169497220854464 0.000968920346538636 0.00119874314115712 0.00121124134602079 0.0012316208529954 0.00111991566766077 0.000943123640391136 0.00100409344694644 0.000985752628805951 0.00120928249566153 0.000970985474617476 0.00198536066969298 0.00107962470110269 NA 0.00114219059445372 0.001277119942089 0.00123134022384525 0.00100338909422331 0.00101143041476251 0.00175297226581243 0.00117022998330841 0.00131526060296245 0.00169549783549873 0.00139212010871005 0.0012236720883516 NA 0.00118502491400675 0.00105030891864145 0.00104779105918884 0.00110918634273951 0.00100173755397861 0.00125281289433969 0.000591926055592046 0.00275504279181294 0.00115389524138892 0.00103483173351674 0.00119110299009744 0.00123322197860521 0.00361946553487809 0.00122048650177828 0.00127642131394974 0.0011720633949995 NA 0.00121672079829938 0.00125401750389431 0.00121372558150667 0.00121736598398145 0.00118040471982736 0.00117577169055836 0.00119311834972004 0.00116009979746369 0.00107872798994014 0.00124092620803359 0.00115719241880161 0.00123716961313398 0.00238587502059447 0.00219299508481368 0.00249343443244192 0.00103589796727351 0.00140177267247621 0.00200657379927353 0.0012235698137989 0.000965618793164821 0.00113180932640175 0.000979380084754517 0.00193176552288692 0.000891862718036419 0.00156231348499191 0.00119977742655529 0.00125147575962633 0.00377081526856703 0.0037421652021492 0.00109755734684899 NA 0.00127074160529462 0.00130425216549681 0.00101219575979662 0.00126242264199034 0.00105222645706922 NA 0.00127376757315536 0.00162077777639113 0.000698506525921927 0.00114228757423786 0.0012443921280368 0.00241517962304462 0.00183771980564197 0.00112493800440908 0.00105285058949769 0.00120100687895447 0.00116013904204252 0.0012987673983364 0.00155602777388842 0.0010863546389387 0.0010304808711981 0.00109475749941848 0.0019873774989115 0.00311897723544491 0.00133064175195508 0.00122551692432079 0.00385007372592555 0.0013377897020398 0.000945184004785961 0.00123821970275305 0.000998729728597059 0.00127641648878115 0.00108635006028168 0.00106621462916339 0.00132479095466955 0.00137472176340881 0.00101153257943201 0.0010975213683351 0.00161280188453122 0.00123389634792042 0.000741937350816915 0.00100404606384179 0.0010528043608249 0.000993603064993138 0.00111923760794623 0.00114508788812976 0.00116302620074166 0.00122724299702118 0.00224789758276807 0.0012036822332249 0.00120801357907648 0.00374223947280518 0.00131143532060347 0.00128493777584293 0.00124725758349463 0.00264015149038688 0.00128761244252798 NA 0.0018834385452208 0.00130723822957547 0.00128576856098735
"Aleut" 0.00182041414426125 0.00147899475242234 0 0.00155345257388717 0.00383656762546569 0.00163239655300457 0.00164326629304197 0.00164044688344476 0.00208017075884556 0.00363937678510225 0.00145989903904175 0.00161581383800343 0.00161900667289006 0.00331010106867832 0.00146187084011356 NA 0.00234707777546639 0.00163237683648412 0.00154856814631317 0.00164930340086858 0.00134159200311732 0.0013919560872388 0.00184502066856388 0.00167831512972502 0.00167427439855274 0.0016491965461115 0.00148436744209889 0.00165911666860827 0.00164727653372743 0.00332638098435676 0.00139291699764245 0.00220430366349406 0.00151486694509693 0.00164425137310919 0.00156522048139031 0.00172188781585886 0.00161167937644072 0.00153016115263529 0.00157145808046447 0.0015653098489955 0.00178906098906013 0.00154515419987809 0.00246105291136173 0.00148492283219801 NA 0.0016323836354256 0.0013980534317157 0.00142256964891282 0.00154165198211216 0.00153880682953731 0.00221416169308072 0.0016828196672786 0.00186009570409492 0.00193059912543919 0.00190098305995155 0.00155775035791984 NA 0.00159221045842169 0.00152162568429364 0.00150485374571278 0.00159216715449703 0.0015301670467035 0.00174136058484478 0.00117107858827676 0.00329158066029279 0.00170780207341118 0.00156294612295289 0.00159196589049193 0.00138185781178106 0.004194970827726 0.00139771179545245 0.00170513381618728 0.00164305440631904 NA 0.00149836726898697 0.00174434008069084 0.00167536149692424 0.00140351723569569 0.00155657307837565 0.0017331460276521 0.00178505678096935 0.00106906543571588 0.00149971481908805 0.00165150046043988 0.00156306996172542 0.00148145241246674 0.00287139628719789 0.00268409812675859 0.00300807389553654 0.00155502855928899 0.00184740775246402 0.0024581541818852 0.00154710660815641 0.00154515530003266 0.00164917301404799 0.00143109169126001 0.00240059051265726 0.00136395713442323 0.00202390967363912 0.00137184529177697 0.00146471611957371 0.0043538309443017 0.00432450832249689 0.00149817759759428 NA 0.001146197923106 0.0014367062270497 0.00132340749286269 0.00157368190005131 0.00205128408054949 NA 0.00167989000222178 0.00218663379314836 0.00158767082364354 0.00172199726456977 0.00151780022494282 0.00291471779044749 0.00227561852799074 0.00165196090737464 0.00156537588684345 0.00165354248545714 0.00158491837778673 0.00178912048870671 0.00186763246420835 0.00163245056620824 0.00156042746644009 0.00159055423080243 0.00245128507249792 0.0036508902821423 0.00168027734591036 0.00157593456401636 0.00443078437727566 0.00171621000741349 0.00154855216331174 0.00176278367184658 0.00154305682252777 0.00185626690547809 0.00166600432020609 0.0016189829457444 0.00167351196031018 0.000159348158699313 0.00157562230468619 0.00167719348579975 0.00219298787402419 0.00138419413222518 0.00118707008733995 0.00153477596431427 0.00163243049981014 0.00153774446232543 0.00153493106101428 0.0017080023916387 0.00145994547867844 0.00180704853913734 0.00271994442627014 0.00171630622510531 0.00128345069286151 0.00429080605143855 0.001639801007332 0.00174080907274497 0.00149154641544314 0.00313488080554298 0.00146451551510497 NA 0.00234843193101671 0.00168742072494784 0.00134468174383683
"Altaian" 0.001476870871051 0.00117425341069811 0.00155345257388717 0 0.00352313588735866 0.0013205305559157 0.00145953073767102 0.00133372770479521 0.00185892795476815 0.00333975868127968 0.00117728248936369 0.00136802294588835 0.00132728193693148 0.00302559477287955 0.00127134693498283 NA 0.00210975520417405 0.00131118447482769 0.00123556735041991 0.00137100521908403 0.00116530516082082 0.0012504218454231 0.00150211551919352 0.00150479862914453 0.00129886772082389 0.00145099341487146 0.0012988375250492 0.00123613571024991 0.00126708997090183 0.00306232000644267 0.00131064841855892 0.00192602203176761 0.00120704176987249 0.00133869898868651 0.00121816107108783 0.00135743214316726 0.00133986412075586 0.00119817725442864 0.00124241113439539 0.00122474334590335 0.00144946932322758 0.00123625353421229 0.00220917645513065 0.00129966409763087 NA 0.00135998351284591 0.00126913095982427 0.00124993761205012 0.00124461163983628 0.0012312305457062 0.00197136252183213 0.00139560180729004 0.00154133010902856 0.00183892223107508 0.00154236789343503 0.00138797720441348 NA 0.00131469859536524 0.00129957719938949 0.0012837552637195 0.00134330913200008 0.00124090840660041 0.00147514269684767 0.000847649749165367 0.00300514256172242 0.00139205478773137 0.0012615874572657 0.00138562653798981 0.00138374858181917 0.00387851011182862 0.00137251088612899 0.0014335498433971 0.001359961673876 NA 0.00140517861892328 0.00147054001286151 0.00142921895162827 0.00135733038920781 0.00123439927758273 0.00141529013742762 0.00144693084419731 0.00126135030791917 0.00126960402856801 0.0014433682774934 0.00136587038767428 0.0013964579384971 0.00261350215397321 0.00241954628076857 0.00273278931805701 0.00128143474371938 0.00161201203937887 0.00222901684000467 0.00137947310608749 0.00123333304199305 0.00130577405650831 0.00119823009514595 0.00215551693122498 0.00111534075086594 0.00178836750551867 0.00128222443854939 0.00142319574721965 0.00403465935986911 0.00400451891696345 0.00128372918411905 NA 0.00139009113533662 0.00130085225328244 0.0012238346893715 0.00140786518335469 0.00175825203945891 NA 0.00148913231497418 0.00187551235311555 0.00129820185551622 0.00139033989414996 0.00131589388449821 0.00264933658971396 0.00203682215434885 0.00133245895824604 0.00127720416124733 0.00129086877147302 0.00135649300546053 0.00153110022026104 0.00174402629537859 0.00133044462269702 0.00125671780239343 0.00133539258395417 0.00215149847179493 0.00336081871994587 0.00147806793977678 0.00134124829741368 0.00410563094290151 0.00135458902212943 0.00130872711251205 0.00147101520553799 0.00124343686500467 0.00151531601632098 0.0013353727048108 0.00133080819545549 0.00139496481673664 0.00144916926491357 0.00127099223623164 0.00134164125468841 0.00185387008532383 0.0014000680337795 0.000980871282173921 0.00119789586037842 0.00129755216957065 0.0012395671396516 0.00123108613526521 0.00138130214036646 0.00131806549493493 0.00147375403890471 0.00247659143519586 0.00136892737376918 0.00135193179930492 0.00399934014593611 0.00134819991212171 0.0014562974072085 0.00130835796741144 0.00287362445192582 0.00144970701562383 NA 0.00210614337006106 0.00135120660157143 0.0012460087357203
"Ambo" 0.00361109649737697 0.00328647649054582 0.00383656762546569 0.00352313588735866 0 0.00343542068781599 0.00356382351559403 0.00346125126976751 0.00395973387658614 0.00267388757460392 0.00332287408395561 0.00352481331838378 0.00347482025223213 0.00328614245743753 0.00341294733814291 NA 0.00364816252416872 0.00348882837809327 0.0033395459070869 0.00349112955041929 0.00331813902293545 0.00347286340968805 0.00363628071556725 0.00367253371486943 0.00358154257077494 0.00362879092600933 0.00350244477347834 0.00361681745929306 0.00352018221567941 0.00401787076482535 0.0034515919788065 0.00394430768608201 0.00335229893312789 0.00352531276557601 0.00352456389301043 0.00352511699021932 0.00346235786270473 0.00333878321975356 0.00336693654903503 0.00335810985539044 0.00359762761160664 0.00335556669964599 0.00354070308301253 0.00336104746874884 NA 0.00346023454285543 0.00360984330729312 0.00356268437562263 0.00337713985567776 0.00338666660599312 0.00361588411259227 0.00353967821884618 0.00367272231450882 0.00373229961965056 0.00364098003231115 0.0035639953654443 NA 0.00353921065006561 0.00342999975883005 0.00342623187817578 0.00347193413849729 0.00337553873307269 0.00359108287945293 0.00297744329439191 0.00388406947041414 0.0035362209645616 0.00339687762954581 0.00354051532632243 0.00357141584172007 0.00308082281708399 0.0035590152925779 0.00363134096933393 0.00354191265959775 NA 0.00357173825430449 0.00353270714583781 0.00355344110833455 0.0035302146105284 0.0035137224060542 0.00356398522999746 0.00358129928956395 0.00351234332066114 0.00341344627106216 0.00360372970831416 0.00353075004615312 0.00359180880066985 0.00338914132164044 0.00351130988039482 0.00339534643563978 0.00339045397291114 0.00341344577343451 0.00364525375851631 0.00358611172034514 0.00335287713896331 0.00349469072463449 0.00332831366313083 0.00360329965712563 0.00323693976739332 0.00338705296881448 0.00352636724485387 0.00359627031821602 0.00307130747270016 0.00305411485855541 0.00339556785079971 NA 0.0036069181642434 0.0036292512073777 0.00337913712092575 0.0035162678540912 0.00295219094597027 NA 0.00360513894932643 0.00390214515286573 0.00341551051263072 0.00351283559025559 0.00352580192381626 0.00338567243957169 0.00405174500217923 0.00348691455054862 0.00341795005804858 0.00353486215057307 0.00349493717932088 0.00364264748936881 0.00371859984610283 0.00346660288875262 0.00339603251695643 0.00346949847131334 0.00345066879700421 0.00318354283217156 0.00368953784583219 0.00355881700765224 0.00234743396887062 0.00362175698151499 0.00344237916917147 0.0035305948147506 0.00335978379445577 0.00366509124036622 0.00345164841078549 0.00342990793241156 0.00358952548551452 0.00373386223440608 0.00339209050839331 0.0034054807933976 0.00340782132992513 0.00357141397586069 0.00312540220785868 0.00338185814766983 0.00342547910670259 0.00334822120675064 0.00344836697310778 0.00351622155557419 0.00351532404864962 0.00359173972306343 0.00322747995768437 0.00353957784182128 0.00351067704226685 0.00270045151975028 0.00365732316858101 0.00355131123539625 0.00359374921329202 0.00285788956866568 0.00361218693838861 NA 0.00358896158271809 0.00360517241826697 0.00361495769683999
"American Samoans" 0.00139395169696336 0.00105277897192996 0.00163239655300457 0.0013205305559157 0.00343542068781599 0 0.00137572136912965 0.00123027301758839 0.00183264926331924 0.00325147016456611 0.0011007469152281 0.0013235818766828 0.00124636932580913 0.00293859442153313 0.0012510990561109 NA 0.00204173909549556 0.00130667026250089 0.00113571530361229 0.00129012771991692 0.00109429977353755 0.00127284538509396 0.00141854169493677 0.00146388336930849 0.00141567193784706 0.00141521704524453 0.00123971245071012 0.00144751214064347 0.00131041283489774 0.00296531124687247 0.00130432862426605 0.00142007083963008 0.00108864205961755 0.00134944142312955 0.00136457001005584 0.00138496272439838 0.0012639739836323 0.00110831647061194 0.0011573723496072 0.00113902993980625 0.00136262068859884 0.00026026199713151 0.00214007849050179 0.00123292789665314 NA 0.00125077431303465 0.00143046789490885 0.00138447238451395 0.00114757205115053 0.00115102615883043 0.00190470697174411 0.00128998143455348 0.00146862325430535 0.00184896458729406 0.00154550402495958 0.00136559337837392 NA 0.00134027034051971 0.0011804837520589 0.00118632795411374 0.00126070972964433 0.00114224206368899 0.00126882787441304 0.000745091443153531 0.00290881074174205 0.00130414620042432 0.00115079801408072 0.00133992240458983 0.0013742463176274 0.00377123011482027 0.00137382788783698 0.00142605013914146 0.00131332391650228 NA 0.00135017277800067 0.00139245017513251 0.00135961617152015 0.00134553494071777 0.00133372935697948 0.00132910169543223 0.00137895444419928 0.0013134202712219 0.00088073179639601 0.00138260062514584 0.00131249569235806 0.00128986200396564 0.0025374068854705 0.00234206581227956 0.00264808897681911 0.00119066480127122 0.00155516672964611 0.00216013568132992 0.00137284368672643 0.000178504518804203 0.001289916160135 0.00113904665091272 0.00208745103101703 0.00104511333410868 0.00172366743954759 0.00135310664409229 0.00139794398407132 0.00392401212216173 0.00389621097164554 0.00125086645516215 NA 0.0014240919328433 0.00145760734489081 0.0011654763684265 0.00141577862480448 0.00165446180449917 NA 0.00141134758223253 0.00148941443968544 0.00118375109459323 0.0012956067384286 0.00139773458107692 0.00256885359140405 0.00168343153381652 0.00126709955337216 0.00120614298633131 0.00135433737178783 0.00131934932528903 0.00145213371995666 0.00170946195681253 0.00123965655372275 0.00116388391107301 0.00124806480981724 0.00213985876457276 0.00327048244461182 0.00146483937822868 0.00137028469613035 0.00400414992555221 0.00149115508545798 0.00125643325089019 0.00139156549767731 0.00114994058690601 0.00142977467836393 0.00123965397303634 0.00121056246507828 0.00146820648353248 0.00152810006258136 0.000281590522456204 0.00125083045618649 0.00176625246228889 0.00138723781056861 0.000895143172952182 0.00112074361478288 0.00120610073252545 0.00114835713650496 0.00126594765189833 0.00128162736735757 0.00131155780904826 0.00138058898577996 0.00240472493694725 0.00135701749633921 0.00136224735859956 0.0038962844606082 0.00146692311812836 0.0014382915263183 0.00140059962942535 0.00279708843095191 0.00144097388415753 NA 0.00203911873440614 0.001460591939892 0.00143911840285446
"Ami" 0.00160488425128244 0.00127569748737095 0.00164326629304197 0.00145953073767102 0.00356382351559403 0.00137572136912965 0 0.00145522488445499 0.00177276874883431 0.00337606980911219 0.001291818914779 0.00146113340436386 0.00143644156332803 0.00309129820039173 0.00134966629357536 NA 0.00218905471861797 0.00147500533439511 0.00135135502666143 0.00140159726226767 0.00120610644764003 0.00138742239693901 0.00162573044856889 0.00157011557950252 0.00152665800914965 0.00151966239707536 0.00131507912761657 0.00153369244933178 0.0014742315469361 0.00314782488241495 0.00145285900509731 0.00191027847360393 0.00130832477133722 0.00149971331360202 0.00145650575699065 0.00154593067841775 0.00145322144733706 0.00133231194726688 0.00137048625788978 0.00135951065239873 0.00156978557291475 0.00128770625949279 0.00228563677264758 0.00142517214080379 NA 0.00147304057922239 0.00147006983662449 0.00145158464880205 0.00136565303626754 0.0013538738344318 0.00205538365507958 0.00149243927472222 0.00165902955435379 0.00195957982708604 0.0017036457899407 0.00144943379439835 NA 0.00147322401470214 0.00136149516256069 0.00136212112526733 0.00138295254554345 0.00135962321221943 0.00144331027728195 0.000960845004446807 0.0030847753662302 0.00150750931745457 0.00137366660876759 0.00144144301653875 0.00144502471021243 0.00391194278946935 0.00146983601567973 0.00150232152733521 0.00145009095945566 NA 0.001494721791737 0.001565478123515 0.00143985283333883 0.00140307952203252 0.00143143243544627 0.00154022567717209 0.00157280111451066 0.00133639767446028 0.00133036046869174 0.00150935357658947 0.00144197618136066 0.00146955610196857 0.00268149320537645 0.00249075930614068 0.00280312010818435 0.00134570775909213 0.00168730104544587 0.00231729684317901 0.00150880952401553 0.00128995709495213 0.00145340587921046 0.00127540656124825 0.00223800538012886 0.00118751888660854 0.00186617342088125 0.00144473504520725 0.00148596280910884 0.00406275059703388 0.00403406012464302 0.00110175992013518 NA 0.0014869426385444 0.00152258779687665 0.00130856446990858 0.00109364286219191 0.00183327626440598 NA 0.00142717159803411 0.00195912040141126 0.00140167363420035 0.00150562992553182 0.00149312715763562 0.00271893794306006 0.00191949908049258 0.00146052479039964 0.00141612907756486 0.00148574175381922 0.0014328893606652 0.00142712129985921 0.00182215263821042 0.00145506909505597 0.00137810101178389 0.00142668523896213 0.0022854560230794 0.00341000639252591 0.00154062114451545 0.00147639450106257 0.00414038925819554 0.00158536155531362 0.00139174973612184 0.00158533717916913 0.00136653298122623 0.00163119027659791 0.00144965973534816 0.00141479121429734 0.00159417663890537 0.00153896777692877 0.00132881288273661 0.00145940954735008 0.00196413658578408 0.00146974329127395 0.00111287501572662 0.00133992334239685 0.00141033481662638 0.00136230149556059 0.00137015744282489 0.00149786539599721 0.0014337283234701 0.00159151861389856 0.0025349091833141 0.00152484754063692 0.00145829967187973 0.00403011053066922 0.00155595749028228 0.00160539748010085 0.00150086961520952 0.00292519321515975 0.00144814941430391 NA 0.00218413668965074 0.00156071934136479 0.00146839408132038
"Armenian" 0.00137200445300893 0.00108873424346394 0.00164044688344476 0.00133372770479521 0.00346125126976751 0.00123027301758839 0.00145522488445499 0 0.00185806196583759 0.00328096331271618 0.00107884877815192 0.00135583759944092 0.00125591879260816 0.00296320302291347 0.00127088487894344 NA 0.00207300478193699 0.00129087545728168 0.00111312787720427 0.00132595912661736 0.00113161525365951 0.00128342008503084 0.0014069574999316 0.0015040666337358 0.00145061958698674 0.00145576039487446 0.00132600269086373 0.00147601947100568 0.00133681758484839 0.00299854353278651 0.00133645706856056 0.00185267104389492 0.00114325533712159 0.00138659742581778 0.00139601729684282 0.00142289273736494 0.00124640515838674 0.00108925190390565 0.00111037484478317 0.00116324504243954 0.00135818697577243 0.00115142605255544 0.00217155492951215 0.00126715037906647 NA 0.00123747207722593 0.00145646972144554 0.00140802993890278 0.00112881357522646 0.00113256712569589 0.00193589841978451 0.00131424463939252 0.00141156220382713 0.00187139844040423 0.00157624482219251 0.00140355875957161 NA 0.00137262011341683 0.00125247899453219 0.00125509261622533 0.00129650529587351 0.00112328504988896 0.00143542487363738 0.000740718951357313 0.00293335431183377 0.00129867984094276 0.00115694826461868 0.00137954903146312 0.00141123890139507 0.00380053963549681 0.00138908730894265 0.00145920524172801 0.00135601312302593 NA 0.00133990838415554 0.00141904310709918 0.0013962592880819 0.00139782956035647 0.00136910675199016 0.00130292381146224 0.00136763631907713 0.00133512856904321 0.00125627204732262 0.00142293910538639 0.00134256642139905 0.00138430889573949 0.00256860715518521 0.00237650231462707 0.00268138591863084 0.00122477398597323 0.00159370503451323 0.00218794537502389 0.0013690904193431 0.00114487727699008 0.00133067471089953 0.00118113778926333 0.00211859388495905 0.00107932770600962 0.00175657689157925 0.00138000076439135 0.00142710685043982 0.0039561492040978 0.00392382565293336 0.00128699933191674 NA 0.00143980524166142 0.0014765997205691 0.0011963142084202 0.00144893946774245 0.00168424065169066 NA 0.00146196906041724 0.00177101353136833 0.00120795222043147 0.00128731202257772 0.00142662970105789 0.00259601437441258 0.00199711109815858 0.00126508172338432 0.00109758342773048 0.00139168427740565 0.00133464990688627 0.00148768148774494 0.00174174480072827 0.00117089407525543 0.00115085855355598 0.00125907991250921 0.00217308646440841 0.0033016425923941 0.00150362088963849 0.0014012593161557 0.00402267611866193 0.00151849580962365 0.00128287343037341 0.00142777717681008 0.00112174029423988 0.00142394656385893 0.00122853356038494 0.00124585569609097 0.00150753975080085 0.00153620732080784 0.00119001431298858 0.00128994537546264 0.00180450151895355 0.00141269843331955 0.000863951369458219 0.00113829834647846 0.00123029891148926 0.00110914025555928 0.0013066624906241 0.00127622100247359 0.00131807716943436 0.00138330782051963 0.00243404482067083 0.00139688520487281 0.001382795527541 0.00392236076817979 0.0014925278616741 0.00146883372021941 0.0013981696388028 0.00282131878935286 0.00146441733393359 NA 0.00206977731175228 0.00149081367133961 0.00146569624369691
